SMILES,FP,Parent_TIC_Index,Parent_TIC_SMILES,Similarity_to_Parent
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717660>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4444444444444444
CCCCOC(=O)c1ccccc1C(=O)OCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7176d0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5526315789473685
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717740>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],1.0
CCC(CC)CCCCCOC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7177b0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5813953488372093
CC=C(C)C(=O)OC(C)CCC1OC(=O)c2ccccc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717820>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.22950819672131148
CCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717890>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3953488372093023
CCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717900>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3953488372093023
CCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717970>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3953488372093023
CCCOC(=O)c1ccccc1C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7179e0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.475
COC(=O)c1ccccc1C(C)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717a50>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.35
CCCCCOC(=O)c1ccccc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717ac0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.47619047619047616
C=CCOC(=O)c1ccccc1C(=O)OCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717b30>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.42857142857142855
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717ba0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5
CCCCCCCCCOC(=O)c1ccccc1C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717c10>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5
CCCCC(CC)OC(=O)c1ccccc1C(=O)OC(CC)CCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717c80>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5897435897435898
CCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717cf0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3953488372093023
CCCCCCCCC(C)OC(=O)c1ccccc1C(=O)OC(C)CCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717d60>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OC(CC)CCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717dd0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5217391304347826
CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717e40>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5333333333333333
CC(C)CCCOC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717eb0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.46511627906976744
CCCCCOC(=O)c1ccccc1C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717f20>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5121951219512195
CCCC(C)OC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b717f90>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4318181818181818
CCCC(CCC)OC(=O)c1ccccc1C(=O)OCC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718040>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5476190476190477
CCCCOOC(=O)c1ccccc1C(=O)OOCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7180b0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.475
CCCCCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718120>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5
CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718190>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5526315789473685
CCCC(C)COC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718200>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4418604651162791
CCCCCCCCCCCCCCCCCCCCOC(=O)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718270>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3953488372093023
CC(C)(C)COC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7182e0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3953488372093023
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OC(C)CCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718350>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5
CCCCOC(=O)c1ccccc1C(=O)[O-].CCCCOC(=O)c1ccccc1C(=O)[O-].[Cu+2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7183c0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5
COC(=O)c1ccccc1C(=O)OC1CCCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718430>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.2916666666666667
CCCCCCCOC(=O)c1ccccc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7184a0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.46511627906976744
CCCCOC(=O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(=O)OCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718510>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.525
O=Cc1ccccc1C(=O)OC(=O)c1ccccc1C=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718580>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.27906976744186046
O=C(OC1CCCC1)c1ccccc1C(=O)OC1CCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7185f0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3023255813953488
CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718660>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5121951219512195
CCC(COC(=O)c1ccccc1C(=O)OCC(CC)CC(C)C)CC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7186d0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.6756756756756757
CC(C)CCCCCOC(=O)c1ccccc1C(=O)[O-].CC(C)CCCCCOC(=O)c1ccccc1C(=O)[O-].[Cd+2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718740>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.425531914893617
CCCCCC(CC)OC(=O)c1ccccc1C(=O)[O-].CCCCCC(CC)OC(=O)c1ccccc1C(=O)[O-].[Cd+2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7187b0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.46808510638297873
CC(CCCOC(=O)c1ccccc1C(=O)O)CCCC(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718820>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4375
CC(CCCCC(C)C(=O)O)COC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718890>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4782608695652174
CC(CCCC(C)C(=O)O)COC(=O)c1ccccc1C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718900>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4782608695652174
C=C(C)C(=O)OCCOC(=O)c1ccccc1C(=O)OCC(C)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718970>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4166666666666667
CCCCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7189e0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5526315789473685
COC(=O)c1ccc(B(O)O)cc1C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718a50>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.23404255319148937
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718ac0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.4166666666666667
CC(CCOC(=O)c1ccccc1C(=O)[O-])CC(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718b30>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.38
CCCCOC(=O)[C@@H]1CCCC[C@@H]1C(=O)OCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718ba0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.3076923076923077
CCCCCCCCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718c10>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.8857142857142857
CCCCC(CC)CCOC(=O)c1ccccc1C(=O)OCC(C)CCC(C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718c80>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.6818181818181818
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(C)CCC(C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718cf0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5777777777777777
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCC(C)CCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718d60>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5952380952380952
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718dd0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5813953488372093
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCCCOC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718e40>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.8
CCCCC(C)CCCOC(=O)c1ccccc1C(=O)OCC(C)CCC(C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718eb0>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.6136363636363636
CCC(C)CCCCCOC(=O)c1ccccc1C(=O)OCC(C)CCC(C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b718f20>,18,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],0.5333333333333333
